transaction_id,item,dept
119,Barista Oat Milk,Dairy & Eggs
119,Espresso Roast Coffee Beans,Beverages
119,Grade A Large Pasture Eggs,Dairy & Eggs
119,Madagascar Vanilla Syrup,Beverages
119,Organic Whole Milk,Dairy & Eggs
120,Artisanal Sourdough Bread,Bakery & Deli
120,Greek Whole Milk Yogurt,Dairy & Eggs
120,Organic Hass Avocados,Produce
120,Organic Strawberry Jam,Pantry
120,Sea Salt Kettle Chips,Snacks
121,Artisanal Sourdough Bread,Bakery & Deli
121,Creamy Peanut Butter,Pantry
121,Organic Strawberry Jam,Pantry
121,Sea Salt Kettle Chips,Snacks
122,Artisanal Sourdough Bread,Bakery & Deli
122,Barista Oat Milk,Dairy & Eggs
122,Espresso Roast Coffee Beans,Beverages
122,Grade A Large Pasture Eggs,Dairy & Eggs
122,Organic Whole Milk,Dairy & Eggs
122,Salted Creamery Butter,Dairy & Eggs
122,Sparkling Mineral Water,Beverages
123,Fresh Limes,Produce
123,Fresh Organic Cilantro,Produce
123,Organic Hass Avocados,Produce
123,Sparkling Mineral Water,Beverages
124,Extra Virgin Olive Oil,Pantry
124,Organic Baby Spinach,Produce
124,Organic Hass Avocados,Produce
124,Roasted Salted Almonds,Snacks
124,Roma Tomatoes,Produce
124,Sparkling Mineral Water,Beverages
125,Artisanal Sourdough Bread,Bakery & Deli
125,Espresso Roast Coffee Beans,Beverages
125,Grade A Large Pasture Eggs,Dairy & Eggs
125,Honeycrisp Apples,Produce
125,Organic Whole Milk,Dairy & Eggs
125,Salted Creamery Butter,Dairy & Eggs
126,Creamy Peanut Butter,Pantry
126,Grated Parmesan Cheese,Pantry
126,Organic Bananas,Produce
126,Organic Strawberry Jam,Pantry
126,Organic Whole Milk,Dairy & Eggs
126,Oven Roasted Turkey Breast,Bakery & Deli
126,Sea Salt Kettle Chips,Snacks
127,72% Dark Chocolate Bar,Snacks
127,Extra Virgin Olive Oil,Pantry
127,Grated Parmesan Cheese,Pantry
127,Penne Rigate Pasta,Pantry
127,Slow-Simmered Marinara,Pantry
128,Artisanal Sourdough Bread,Bakery & Deli
128,Creamy Peanut Butter,Pantry
128,Organic Bananas,Produce
128,Organic Strawberry Jam,Pantry
129,Artisanal Sourdough Bread,Bakery & Deli
129,Creamy Peanut Butter,Pantry
129,Organic Bananas,Produce
130,Artisanal Sourdough Bread,Bakery & Deli
130,Creamy Peanut Butter,Pantry
130,Organic Bananas,Produce
130,Organic Hass Avocados,Produce
130,Organic Strawberry Jam,Pantry
130,Organic Whole Milk,Dairy & Eggs
130,Plain New York Bagels,Bakery & Deli
131,72% Dark Chocolate Bar,Snacks
131,Grated Parmesan Cheese,Pantry
131,Penne Rigate Pasta,Pantry
131,Plain New York Bagels,Bakery & Deli
131,Slow-Simmered Marinara,Pantry
132,Aged Sharp Cheddar,Dairy & Eggs
132,Artisanal Sourdough Bread,Bakery & Deli
132,Creamy Peanut Butter,Pantry
132,Organic Bananas,Produce
132,Organic Hass Avocados,Produce
132,Organic Whole Milk,Dairy & Eggs
132,Sea Salt Kettle Chips,Snacks
132,Sparkling Mineral Water,Beverages
133,Extra Virgin Olive Oil,Pantry
133,Organic Baby Spinach,Produce
133,Organic Hass Avocados,Produce
133,Oven Roasted Turkey Breast,Bakery & Deli
133,Roasted Salted Almonds,Snacks
133,Roma Tomatoes,Produce
134,Fresh Limes,Produce
134,Fresh Organic Cilantro,Produce
134,Organic Hass Avocados,Produce
134,Organic Tortilla Chips,Pantry
135,Fresh Limes,Produce
135,Mild Chunky Salsa,Pantry
135,Organic Hass Avocados,Produce
135,Organic Tortilla Chips,Pantry
136,Fresh Limes,Produce
136,Fresh Organic Cilantro,Produce
136,Greek Whole Milk Yogurt,Dairy & Eggs
136,Mild Chunky Salsa,Pantry
136,Organic Tortilla Chips,Pantry
136,Sparkling Mineral Water,Beverages
137,Organic Baby Spinach,Produce
137,Organic Hass Avocados,Produce
137,Oven Roasted Turkey Breast,Bakery & Deli
137,Roasted Salted Almonds,Snacks
137,Roma Tomatoes,Produce
137,Sparkling Mineral Water,Beverages
138,Artisanal Sourdough Bread,Bakery & Deli
138,Creamy Peanut Butter,Pantry
138,Extra Virgin Olive Oil,Pantry
138,Organic Strawberry Jam,Pantry
138,Penne Rigate Pasta,Pantry
138,Sea Salt Kettle Chips,Snacks
139,Artisanal Sourdough Bread,Bakery & Deli
139,Barista Oat Milk,Dairy & Eggs
139,Espresso Roast Coffee Beans,Beverages
139,Grade A Large Pasture Eggs,Dairy & Eggs
139,Organic Whole Milk,Dairy & Eggs
140,Fresh Limes,Produce
140,Fresh Organic Cilantro,Produce
140,Organic Hass Avocados,Produce
140,Organic Tortilla Chips,Pantry
140,Sparkling Mineral Water,Beverages
141,72% Dark Chocolate Bar,Snacks
141,Artisanal Sourdough Bread,Bakery & Deli
141,Grated Parmesan Cheese,Pantry
141,Penne Rigate Pasta,Pantry
141,Slow-Simmered Marinara,Pantry
142,Artisanal Sourdough Bread,Bakery & Deli
142,Barista Oat Milk,Dairy & Eggs
142,Espresso Roast Coffee Beans,Beverages
142,Grade A Large Pasture Eggs,Dairy & Eggs
142,Organic Whole Milk,Dairy & Eggs
142,Salted Creamery Butter,Dairy & Eggs
143,Fresh Limes,Produce
143,Fresh Organic Cilantro,Produce
143,Organic Tortilla Chips,Pantry
144,Artisanal Sourdough Bread,Bakery & Deli
144,Espresso Roast Coffee Beans,Beverages
144,Grade A Large Pasture Eggs,Dairy & Eggs
144,Organic Whole Milk,Dairy & Eggs
145,Extra Virgin Olive Oil,Pantry
145,Mild Chunky Salsa,Pantry
145,Organic Baby Spinach,Produce
145,Organic Hass Avocados,Produce
145,Roasted Salted Almonds,Snacks
146,Barista Oat Milk,Dairy & Eggs
146,Espresso Roast Coffee Beans,Beverages
146,Grade A Large Pasture Eggs,Dairy & Eggs
146,Madagascar Vanilla Syrup,Beverages
146,Organic Whole Milk,Dairy & Eggs
147,Artisanal Sourdough Bread,Bakery & Deli
147,Espresso Roast Coffee Beans,Beverages
147,Grade A Large Pasture Eggs,Dairy & Eggs
147,Organic Baby Spinach,Produce
147,Oven Roasted Turkey Breast,Bakery & Deli
147,Roma Tomatoes,Produce
147,Salted Creamery Butter,Dairy & Eggs
148,Brioche Sandwich Buns,Bakery & Deli
148,Espresso Roast Coffee Beans,Beverages
148,Fresh Limes,Produce
148,Fresh Organic Cilantro,Produce
148,Mild Chunky Salsa,Pantry
148,Organic Hass Avocados,Produce
148,Organic Tortilla Chips,Pantry
149,Barista Oat Milk,Dairy & Eggs
149,Espresso Roast Coffee Beans,Beverages
149,Organic Strawberry Jam,Pantry
149,Organic Whole Milk,Dairy & Eggs
149,Salted Creamery Butter,Dairy & Eggs
150,Artisanal Sourdough Bread,Bakery & Deli
150,Barista Oat Milk,Dairy & Eggs
150,Espresso Roast Coffee Beans,Beverages
150,Grade A Large Pasture Eggs,Dairy & Eggs
150,Madagascar Vanilla Syrup,Beverages
150,Organic Whole Milk,Dairy & Eggs
150,Salted Creamery Butter,Dairy & Eggs
151,Artisanal Sourdough Bread,Bakery & Deli
151,Fresh Limes,Produce
151,Grade A Large Pasture Eggs,Dairy & Eggs
151,Organic Bananas,Produce
151,Organic Whole Milk,Dairy & Eggs
152,72% Dark Chocolate Bar,Snacks
152,Grated Parmesan Cheese,Pantry
152,Organic Baby Spinach,Produce
152,Penne Rigate Pasta,Pantry
152,Slow-Simmered Marinara,Pantry
153,Artisanal Sourdough Bread,Bakery & Deli
153,Barista Oat Milk,Dairy & Eggs
153,Espresso Roast Coffee Beans,Beverages
153,Grade A Large Pasture Eggs,Dairy & Eggs
153,Madagascar Vanilla Syrup,Beverages
153,Organic Whole Milk,Dairy & Eggs
153,Salted Creamery Butter,Dairy & Eggs
154,Artisanal Sourdough Bread,Bakery & Deli
154,Cold Brew Concentrate,Beverages
154,Creamy Peanut Butter,Pantry
154,Organic Strawberry Jam,Pantry
154,Organic Whole Milk,Dairy & Eggs
154,Sea Salt Kettle Chips,Snacks
155,Extra Virgin Olive Oil,Pantry
155,Organic Hass Avocados,Produce
155,Roasted Salted Almonds,Snacks
155,Roma Tomatoes,Produce
156,Cold Brew Concentrate,Beverages
156,Extra Virgin Olive Oil,Pantry
156,Organic Hass Avocados,Produce
156,Roma Tomatoes,Produce
156,Sparkling Mineral Water,Beverages
157,Grated Parmesan Cheese,Pantry
157,Penne Rigate Pasta,Pantry
157,Slow-Simmered Marinara,Pantry
158,72% Dark Chocolate Bar,Snacks
158,Artisanal Sourdough Bread,Bakery & Deli
158,Grated Parmesan Cheese,Pantry
158,Penne Rigate Pasta,Pantry
159,Fresh Limes,Produce
159,Fresh Organic Cilantro,Produce
159,Organic Hass Avocados,Produce
159,Organic Tortilla Chips,Pantry
159,Penne Rigate Pasta,Pantry
159,Roma Tomatoes,Produce
159,Sparkling Mineral Water,Beverages
160,Artisanal Sourdough Bread,Bakery & Deli
160,Creamy Peanut Butter,Pantry
160,Organic Bananas,Produce
160,Organic Green Tea Bags,Beverages
160,Penne Rigate Pasta,Pantry
160,Sea Salt Kettle Chips,Snacks
161,Creamy Peanut Butter,Pantry
161,Organic Strawberry Jam,Pantry
162,72% Dark Chocolate Bar,Snacks
162,Aged Sharp Cheddar,Dairy & Eggs
162,Cold Brew Concentrate,Beverages
162,Grated Parmesan Cheese,Pantry
162,Organic Green Tea Bags,Beverages
162,Penne Rigate Pasta,Pantry
162,Slow-Simmered Marinara,Pantry
163,Artisanal Sourdough Bread,Bakery & Deli
163,Espresso Roast Coffee Beans,Beverages
163,Grade A Large Pasture Eggs,Dairy & Eggs
163,Madagascar Vanilla Syrup,Beverages
163,Organic Whole Milk,Dairy & Eggs
164,72% Dark Chocolate Bar,Snacks
164,Extra Virgin Olive Oil,Pantry
164,Grated Parmesan Cheese,Pantry
164,Slow-Simmered Marinara,Pantry
165,Extra Virgin Olive Oil,Pantry
165,Fresh Organic Cilantro,Produce
165,Organic Baby Spinach,Produce
165,Organic Hass Avocados,Produce
165,Oven Roasted Turkey Breast,Bakery & Deli
165,Roasted Salted Almonds,Snacks
165,Roma Tomatoes,Produce
165,Salted Creamery Butter,Dairy & Eggs
165,Sparkling Mineral Water,Beverages
166,Barista Oat Milk,Dairy & Eggs
166,Extra Virgin Olive Oil,Pantry
166,Fresh Limes,Produce
166,Fresh Organic Cilantro,Produce
166,Grade A Large Pasture Eggs,Dairy & Eggs
166,Organic Hass Avocados,Produce
166,Organic Tortilla Chips,Pantry
166,Sparkling Mineral Water,Beverages
167,Fresh Limes,Produce
167,Fresh Organic Cilantro,Produce
167,Organic Tortilla Chips,Pantry
167,Roma Tomatoes,Produce
168,Fresh Limes,Produce
168,Fresh Organic Cilantro,Produce
168,Mild Chunky Salsa,Pantry
168,Organic Hass Avocados,Produce
168,Organic Tortilla Chips,Pantry
168,Roma Tomatoes,Produce
168,Sea Salt Kettle Chips,Snacks
169,72% Dark Chocolate Bar,Snacks
169,Artisanal Sourdough Bread,Bakery & Deli
169,Grated Parmesan Cheese,Pantry
169,Honeycrisp Apples,Produce
169,Penne Rigate Pasta,Pantry
169,Slow-Simmered Marinara,Pantry
170,Brioche Sandwich Buns,Bakery & Deli
170,Grated Parmesan Cheese,Pantry
170,Organic Baby Spinach,Produce
170,Slow-Simmered Marinara,Pantry
171,Extra Virgin Olive Oil,Pantry
171,Organic Baby Spinach,Produce
171,Organic Hass Avocados,Produce
171,Oven Roasted Turkey Breast,Bakery & Deli
171,Roasted Salted Almonds,Snacks
171,Roma Tomatoes,Produce
172,Fresh Limes,Produce
172,Fresh Organic Cilantro,Produce
172,Organic Hass Avocados,Produce
172,Organic Tortilla Chips,Pantry
172,Roma Tomatoes,Produce
173,72% Dark Chocolate Bar,Snacks
173,Artisanal Sourdough Bread,Bakery & Deli
173,Creamy Peanut Butter,Pantry
173,Organic Bananas,Produce
173,Organic Strawberry Jam,Pantry
173,Sea Salt Kettle Chips,Snacks
174,Barista Oat Milk,Dairy & Eggs
174,Espresso Roast Coffee Beans,Beverages
174,Grade A Large Pasture Eggs,Dairy & Eggs
174,Madagascar Vanilla Syrup,Beverages
174,Organic Whole Milk,Dairy & Eggs
174,Salted Creamery Butter,Dairy & Eggs
175,Espresso Roast Coffee Beans,Beverages
175,Fresh Organic Cilantro,Produce
175,Mild Chunky Salsa,Pantry
175,Organic Hass Avocados,Produce
175,Organic Tortilla Chips,Pantry
175,Sparkling Mineral Water,Beverages
176,Extra Virgin Olive Oil,Pantry
176,Grated Parmesan Cheese,Pantry
176,Organic Baby Spinach,Produce
176,Organic Hass Avocados,Produce
176,Roma Tomatoes,Produce
176,Sparkling Mineral Water,Beverages
177,72% Dark Chocolate Bar,Snacks
177,Artisanal Sourdough Bread,Bakery & Deli
177,Extra Virgin Olive Oil,Pantry
177,Grated Parmesan Cheese,Pantry
177,Penne Rigate Pasta,Pantry
177,Plain New York Bagels,Bakery & Deli
177,Slow-Simmered Marinara,Pantry
178,Artisanal Sourdough Bread,Bakery & Deli
178,Espresso Roast Coffee Beans,Beverages
178,Grade A Large Pasture Eggs,Dairy & Eggs
178,Organic Bananas,Produce
178,Organic Whole Milk,Dairy & Eggs
179,Barista Oat Milk,Dairy & Eggs
179,Espresso Roast Coffee Beans,Beverages
179,Grade A Large Pasture Eggs,Dairy & Eggs
179,Madagascar Vanilla Syrup,Beverages
179,Organic Bananas,Produce
179,Organic Whole Milk,Dairy & Eggs
179,Salted Creamery Butter,Dairy & Eggs
180,Espresso Roast Coffee Beans,Beverages
180,Extra Virgin Olive Oil,Pantry
180,Greek Whole Milk Yogurt,Dairy & Eggs
180,Organic Baby Spinach,Produce
180,Organic Hass Avocados,Produce
180,Roasted Salted Almonds,Snacks
180,Roma Tomatoes,Produce
181,Artisanal Sourdough Bread,Bakery & Deli
181,Creamy Peanut Butter,Pantry
181,Organic Strawberry Jam,Pantry
181,Organic Whole Milk,Dairy & Eggs
182,Extra Virgin Olive Oil,Pantry
182,Honeycrisp Apples,Produce
182,Madagascar Vanilla Syrup,Beverages
182,Organic Baby Spinach,Produce
182,Organic Hass Avocados,Produce
182,Oven Roasted Turkey Breast,Bakery & Deli
182,Roasted Salted Almonds,Snacks
182,Roma Tomatoes,Produce
182,Sparkling Mineral Water,Beverages
183,Extra Virgin Olive Oil,Pantry
183,Organic Baby Spinach,Produce
183,Roma Tomatoes,Produce
183,Sparkling Mineral Water,Beverages
184,Fresh Limes,Produce
184,Fresh Organic Cilantro,Produce
184,Organic Hass Avocados,Produce
184,Organic Tortilla Chips,Pantry
184,Roma Tomatoes,Produce
184,Sparkling Mineral Water,Beverages
185,Artisanal Sourdough Bread,Bakery & Deli
185,Creamy Peanut Butter,Pantry
185,Organic Bananas,Produce
185,Organic Strawberry Jam,Pantry
185,Organic Whole Milk,Dairy & Eggs
185,Sea Salt Kettle Chips,Snacks
186,Extra Virgin Olive Oil,Pantry
186,Organic Baby Spinach,Produce
186,Organic Hass Avocados,Produce
186,Oven Roasted Turkey Breast,Bakery & Deli
186,Roma Tomatoes,Produce
186,Sparkling Mineral Water,Beverages
187,Artisanal Sourdough Bread,Bakery & Deli
187,Espresso Roast Coffee Beans,Beverages
187,Grade A Large Pasture Eggs,Dairy & Eggs
187,Madagascar Vanilla Syrup,Beverages
187,Organic Whole Milk,Dairy & Eggs
187,Oven Roasted Turkey Breast,Bakery & Deli
188,Fresh Limes,Produce
188,Fresh Organic Cilantro,Produce
188,Mild Chunky Salsa,Pantry
188,Organic Hass Avocados,Produce
188,Organic Tortilla Chips,Pantry
188,Sparkling Mineral Water,Beverages
189,Extra Virgin Olive Oil,Pantry
189,Organic Baby Spinach,Produce
189,Organic Hass Avocados,Produce
189,Organic Tortilla Chips,Pantry
189,Organic Whole Milk,Dairy & Eggs
189,Oven Roasted Turkey Breast,Bakery & Deli
189,Roasted Salted Almonds,Snacks
189,Roma Tomatoes,Produce
189,Sparkling Mineral Water,Beverages
190,Extra Virgin Olive Oil,Pantry
190,Organic Green Tea Bags,Beverages
190,Organic Hass Avocados,Produce
190,Oven Roasted Turkey Breast,Bakery & Deli
190,Roma Tomatoes,Produce
190,Sparkling Mineral Water,Beverages
191,Organic Baby Spinach,Produce
191,Oven Roasted Turkey Breast,Bakery & Deli
191,Roma Tomatoes,Produce
191,Sparkling Mineral Water,Beverages
192,Extra Virgin Olive Oil,Pantry
192,Organic Baby Spinach,Produce
192,Organic Hass Avocados,Produce
192,Oven Roasted Turkey Breast,Bakery & Deli
192,Roasted Salted Almonds,Snacks
192,Roma Tomatoes,Produce
192,Sparkling Mineral Water,Beverages
193,Artisanal Sourdough Bread,Bakery & Deli
193,Brioche Sandwich Buns,Bakery & Deli
193,Espresso Roast Coffee Beans,Beverages
193,Grade A Large Pasture Eggs,Dairy & Eggs
193,Grated Parmesan Cheese,Pantry
193,Madagascar Vanilla Syrup,Beverages
193,Organic Whole Milk,Dairy & Eggs
193,Salted Creamery Butter,Dairy & Eggs
194,72% Dark Chocolate Bar,Snacks
194,Extra Virgin Olive Oil,Pantry
194,Grade A Large Pasture Eggs,Dairy & Eggs
194,Grated Parmesan Cheese,Pantry
194,Mild Chunky Salsa,Pantry
194,Penne Rigate Pasta,Pantry
194,Slow-Simmered Marinara,Pantry
195,Artisanal Sourdough Bread,Bakery & Deli
195,Barista Oat Milk,Dairy & Eggs
195,Espresso Roast Coffee Beans,Beverages
195,Grade A Large Pasture Eggs,Dairy & Eggs
195,Organic Bananas,Produce
195,Organic Whole Milk,Dairy & Eggs
196,Extra Virgin Olive Oil,Pantry
196,Organic Baby Spinach,Produce
196,Organic Hass Avocados,Produce
196,Organic Whole Milk,Dairy & Eggs
196,Roasted Salted Almonds,Snacks
196,Roma Tomatoes,Produce
196,Sparkling Mineral Water,Beverages
197,Creamy Peanut Butter,Pantry
197,Espresso Roast Coffee Beans,Beverages
197,Grade A Large Pasture Eggs,Dairy & Eggs
197,Honeycrisp Apples,Produce
197,Madagascar Vanilla Syrup,Beverages
197,Organic Whole Milk,Dairy & Eggs
197,Roasted Salted Almonds,Snacks
198,Organic Baby Spinach,Produce
198,Organic Hass Avocados,Produce
198,Oven Roasted Turkey Breast,Bakery & Deli
198,Roasted Salted Almonds,Snacks
198,Roma Tomatoes,Produce
199,Extra Virgin Olive Oil,Pantry
199,Organic Baby Spinach,Produce
199,Organic Hass Avocados,Produce
199,Roma Tomatoes,Produce
199,Sparkling Mineral Water,Beverages
200,Artisanal Sourdough Bread,Bakery & Deli
200,Grated Parmesan Cheese,Pantry
200,Penne Rigate Pasta,Pantry
200,Slow-Simmered Marinara,Pantry
201,Artisanal Sourdough Bread,Bakery & Deli
201,Barista Oat Milk,Dairy & Eggs
201,Espresso Roast Coffee Beans,Beverages
201,Grade A Large Pasture Eggs,Dairy & Eggs
201,Honeycrisp Apples,Produce
201,Salted Creamery Butter,Dairy & Eggs
202,Extra Virgin Olive Oil,Pantry
202,Fresh Limes,Produce
202,Organic Baby Spinach,Produce
202,Organic Hass Avocados,Produce
202,Oven Roasted Turkey Breast,Bakery & Deli
202,Roasted Salted Almonds,Snacks
202,Roma Tomatoes,Produce
202,Sparkling Mineral Water,Beverages
203,Extra Virgin Olive Oil,Pantry
203,Organic Baby Spinach,Produce
203,Organic Hass Avocados,Produce
203,Oven Roasted Turkey Breast,Bakery & Deli
203,Penne Rigate Pasta,Pantry
203,Roasted Salted Almonds,Snacks
203,Roma Tomatoes,Produce
204,Artisanal Sourdough Bread,Bakery & Deli
204,Creamy Peanut Butter,Pantry
204,Organic Strawberry Jam,Pantry
204,Organic Whole Milk,Dairy & Eggs
205,72% Dark Chocolate Bar,Snacks
205,Extra Virgin Olive Oil,Pantry
205,Organic Baby Spinach,Produce
205,Organic Hass Avocados,Produce
205,Oven Roasted Turkey Breast,Bakery & Deli
205,Roasted Salted Almonds,Snacks
205,Roma Tomatoes,Produce
205,Sparkling Mineral Water,Beverages
206,Artisanal Sourdough Bread,Bakery & Deli
206,Espresso Roast Coffee Beans,Beverages
206,Grade A Large Pasture Eggs,Dairy & Eggs
206,Organic Whole Milk,Dairy & Eggs
206,Salted Creamery Butter,Dairy & Eggs
207,Artisanal Sourdough Bread,Bakery & Deli
207,Creamy Peanut Butter,Pantry
207,Organic Bananas,Produce
207,Organic Strawberry Jam,Pantry
207,Organic Whole Milk,Dairy & Eggs
208,Extra Virgin Olive Oil,Pantry
208,Grated Parmesan Cheese,Pantry
208,Honeycrisp Apples,Produce
208,Organic Bananas,Produce
208,Penne Rigate Pasta,Pantry
208,Slow-Simmered Marinara,Pantry
209,Artisanal Sourdough Bread,Bakery & Deli
209,Espresso Roast Coffee Beans,Beverages
209,Grade A Large Pasture Eggs,Dairy & Eggs
209,Organic Baby Spinach,Produce
209,Organic Whole Milk,Dairy & Eggs
209,Salted Creamery Butter,Dairy & Eggs
210,Artisanal Sourdough Bread,Bakery & Deli
210,Creamy Peanut Butter,Pantry
210,Organic Bananas,Produce
210,Organic Strawberry Jam,Pantry
210,Organic Whole Milk,Dairy & Eggs
211,Espresso Roast Coffee Beans,Beverages
211,Grade A Large Pasture Eggs,Dairy & Eggs
211,Grated Parmesan Cheese,Pantry
211,Madagascar Vanilla Syrup,Beverages
211,Organic Whole Milk,Dairy & Eggs
211,Roma Tomatoes,Produce
212,72% Dark Chocolate Bar,Snacks
212,Cold Brew Concentrate,Beverages
212,Extra Virgin Olive Oil,Pantry
212,Grated Parmesan Cheese,Pantry
212,Penne Rigate Pasta,Pantry
212,Slow-Simmered Marinara,Pantry
213,Artisanal Sourdough Bread,Bakery & Deli
213,Extra Virgin Olive Oil,Pantry
213,Grated Parmesan Cheese,Pantry
213,Penne Rigate Pasta,Pantry
213,Slow-Simmered Marinara,Pantry
214,Fresh Organic Cilantro,Produce
214,Mild Chunky Salsa,Pantry
214,Organic Hass Avocados,Produce
214,Organic Tortilla Chips,Pantry
214,Roma Tomatoes,Produce
215,Aged Sharp Cheddar,Dairy & Eggs
215,Fresh Limes,Produce
215,Organic Bananas,Produce
215,Organic Tortilla Chips,Pantry
216,Artisanal Sourdough Bread,Bakery & Deli
216,Espresso Roast Coffee Beans,Beverages
216,Extra Virgin Olive Oil,Pantry
216,Grade A Large Pasture Eggs,Dairy & Eggs
216,Madagascar Vanilla Syrup,Beverages
216,Organic Whole Milk,Dairy & Eggs
216,Roasted Salted Almonds,Snacks
217,Barista Oat Milk,Dairy & Eggs
217,Espresso Roast Coffee Beans,Beverages
217,Grade A Large Pasture Eggs,Dairy & Eggs
217,Organic Whole Milk,Dairy & Eggs
217,Oven Roasted Turkey Breast,Bakery & Deli
217,Salted Creamery Butter,Dairy & Eggs
218,Extra Virgin Olive Oil,Pantry
218,Grated Parmesan Cheese,Pantry
218,Organic Baby Spinach,Produce
218,Organic Hass Avocados,Produce
218,Oven Roasted Turkey Breast,Bakery & Deli
218,Roasted Salted Almonds,Snacks
218,Roma Tomatoes,Produce
219,Fresh Limes,Produce
219,Fresh Organic Cilantro,Produce
219,Honeycrisp Apples,Produce
219,Mild Chunky Salsa,Pantry
219,Organic Bananas,Produce
219,Organic Hass Avocados,Produce
219,Roma Tomatoes,Produce
219,Sparkling Mineral Water,Beverages
220,Artisanal Sourdough Bread,Bakery & Deli
220,Barista Oat Milk,Dairy & Eggs
220,Creamy Peanut Butter,Pantry
220,Organic Hass Avocados,Produce
220,Organic Whole Milk,Dairy & Eggs
220,Sea Salt Kettle Chips,Snacks
221,Artisanal Sourdough Bread,Bakery & Deli
221,Espresso Roast Coffee Beans,Beverages
221,Grade A Large Pasture Eggs,Dairy & Eggs
221,Madagascar Vanilla Syrup,Beverages
221,Organic Whole Milk,Dairy & Eggs
221,Salted Creamery Butter,Dairy & Eggs
222,Organic Hass Avocados,Produce
222,Organic Tortilla Chips,Pantry
222,Roma Tomatoes,Produce
222,Sparkling Mineral Water,Beverages
223,Barista Oat Milk,Dairy & Eggs
223,Espresso Roast Coffee Beans,Beverages
223,Grade A Large Pasture Eggs,Dairy & Eggs
223,Organic Whole Milk,Dairy & Eggs
223,Salted Creamery Butter,Dairy & Eggs
224,Extra Virgin Olive Oil,Pantry
224,Mild Chunky Salsa,Pantry
